run,getThreshold,tick
14,7.740234375,328
14,7.938476562,329
14,7.900390625,330
14,7.698242188,331
14,7.548828125,332
14,7.421875,333
14,7.358398438,334
14,7.408203125,335
14,7.514648437,336
14,7.73046875,337
14,7.8984375,338
14,8.056640625,339
14,8.01171875,340
14,7.8046875,341
14,7.635742188,342
14,7.495117188,343
14,7.42578125,344
14,7.44921875,345
14,7.533203125,346
14,7.732421875,347
14,7.928710938,348
14,8.079101562,349
14,8.046875,350
14,7.821289063,351
14,7.637695312,352
14,7.508789063,353
14,7.508789062,354
14,7.575195312,355
14,7.673828125,356
14,7.836914063,357
14,8.024414062,358
14,8.18359375,359
14,8.127929688,360
14,7.876953125,361
14,7.66015625,362
14,7.487304688,363
14,7.420898437,364
14,7.458007812,365
14,7.611328125,366
14,7.778320312,367
14,7.934570312,368
14,8.108398438,369
14,8.131835937,370
14,7.951171875,371
14,7.762695313,372
14,7.599609375,373
14,7.600585938,374
14,7.5859375,375
14,7.703125,376
14,7.8359375,377
14,7.995117187,378
14,8.151367187,379
14,8.067382813,380
14,7.818359375,381
14,7.64453125,382
14,7.540039062,383
14,7.4609375,384
14,7.482421875,385
14,7.59375,386
14,7.760742187,387
14,7.97265625,388
14,8.12109375,389
14,8.096679687,390
14,7.903320313,391
14,7.719726562,392
14,7.576171875,393
14,7.526367187,394
14,7.547851563,395
14,7.681640625,396
14,7.873046875,397
14,8.03515625,398
14,8.236328125,399
14,8.198242187,400
14,7.956054687,401
14,7.717773438,402
14,7.571289062,403
14,7.498046875,404
14,7.540039062,405
14,7.6015625,406
14,7.727539062,407
14,7.875976563,408
14,8.0234375,409
14,8.03125,410
14,7.793945312,411
14,7.650390625,412
14,7.576171875,413
14,7.532226562,414
14,7.529296875,415
14,7.673828125,416
14,7.836914063,417
14,8.068359375,418
14,8.176757812,419
14,8.092773437,420
14,7.823242188,421
14,7.602539062,422
14,7.403320313,423
14,7.328125,424
14,7.327148438,425
14,7.438476563,426
14,7.595703125,427
14,7.72265625,428
14,7.841796875,429
14,7.889648438,430
14,7.668945313,431
14,7.520507812,432
14,7.458984375,433
14,7.3984375,434
14,7.435546875,435
14,7.555664063,436
14,7.776367187,437
14,7.94140625,438
14,8.080078125,439
14,8.05078125,440
14,7.841796875,441
14,7.65234375,442
14,7.454101562,443
14,7.3984375,444
14,7.454101562,445
14,7.6015625,446
14,7.740234375,447
14,7.913085937,448
14,8.06640625,449
14,8.038085938,450
14,7.838867187,451
14,7.665039063,452
14,7.56640625,453
14,7.508789063,454
14,7.564453125,455
14,7.645507813,456
14,7.868164062,457
14,8.03515625,458
14,8.147460938,459
14,8.1640625,460
14,7.97265625,461
14,7.758789063,462
14,7.62109375,463
14,7.553710938,464
14,7.609375,465
14,7.6875,466
14,7.859375,467
14,8.022460938,468
14,8.166992187,469
14,8.125,470
14,7.900390625,471
14,7.702148437,472
14,7.495117188,473
14,7.41796875,474
14,7.444335937,475
14,7.553710938,476
14,7.708984375,477
14,7.8671875,478
14,8.033203125,479
14,8.017578125,480
14,7.822265625,481
14,7.619140625,482
14,7.49609375,483
14,7.459960937,484
14,7.473632813,485
14,7.547851563,486
14,7.744140625,487
14,7.948242188,488
14,8.130859375,489
14,8.07421875,490
14,7.814453125,491
14,7.578125,492
14,7.392578125,493
14,7.338867188,494
14,7.362304688,495
14,7.5234375,496
14,7.663085938,497
14,7.868164062,498
14,7.985351563,499
14,7.9609375,500
15,5,1
15,6,2
15,7,3
15,8,4
15,9,5
15,10,6
15,10,7
15,10,8
15,10,9
15,10,10
15,10,11
15,10,12
15,10,13
15,10,14
15,10,15
15,10,16
15,10,17
15,10,18
15,10,19
15,10,20
15,10,21
15,10,22
15,10,23
15,10,24
15,10,25
15,10,26
15,10,27
15,10,28
15,10,29
15,10,30
15,10,31
15,10,32
15,10,33
15,10,34
15,10,35
15,10,36
15,10,37
15,10,38
15,10,39
15,10,40
15,10,41
15,10,42
15,10,43
15,10,44
15,10,45
15,10,46
15,10,47
15,10,48
15,10,49
15,10,50
15,10,51
15,10,52
15,10,53
15,10,54
15,10,55
15,10,56
15,10,57
15,10,58
15,10,59
15,10,60
15,10,61
15,10,62
15,10,63
15,10,64
15,10,65
15,10,66
15,10,67
15,10,68
15,10,69
15,10,70
15,10,71
15,10,72
15,10,73
15,10,74
15,10,75
15,10,76
15,10,77
15,10,78
15,10,79
15,10,80
15,10,81
15,10,82
15,10,83
15,10,84
15,10,85
15,10,86
15,10,87
15,10,88
15,10,89
15,10,90
15,10,91
15,10,92
15,10,93
15,10,94
15,10,95
15,10,96
15,10,97
15,10,98
15,10,99
15,10,100
15,10,101
15,10,102
15,10,103
15,10,104
15,10,105
15,10,106
15,10,107
15,10,108
15,10,109
15,10,110
15,10,111
15,10,112
15,10,113
15,10,114
15,10,115
15,10,116
15,10,117
15,10,118
15,10,119
15,10,120
15,10,121
15,10,122
15,10,123
15,10,124
15,10,125
15,10,126
15,10,127
15,10,128
15,10,129
15,10,130
15,10,131
15,10,132
15,10,133
15,10,134
15,10,135
15,10,136
15,10,137
15,10,138
15,10,139
15,10,140
15,10,141
15,10,142
15,10,143
15,10,144
15,10,145
15,10,146
15,10,147
15,10,148
15,10,149
15,10,150
15,10,151
15,10,152
15,10,153
15,10,154
15,10,155
15,10,156
15,10,157
15,10,158
15,10,159
15,10,160
15,10,161
15,10,162
15,10,163
15,10,164
15,10,165
15,10,166
15,10,167
15,10,168
15,10,169
15,10,170
15,10,171
15,10,172
15,10,173
15,10,174
15,10,175
15,10,176
15,10,177
15,10,178
15,10,179
15,10,180
15,10,181
15,10,182
15,10,183
15,10,184
15,10,185
15,10,186
15,10,187
15,10,188
15,10,189
15,10,190
15,10,191
15,10,192
15,10,193
15,10,194
15,10,195
15,10,196
15,10,197
15,10,198
15,10,199
15,10,200
15,10,201
15,10,202
15,10,203
15,10,204
15,10,205
15,10,206
15,10,207
15,10,208
15,10,209
15,10,210
15,10,211
15,10,212
15,10,213
15,10,214
15,10,215
15,10,216
15,10,217
15,10,218
15,10,219
15,10,220
15,10,221
15,10,222
15,10,223
15,10,224
15,10,225
15,10,226
15,10,227
15,10,228
15,10,229
15,10,230
15,10,231
15,10,232
15,10,233
15,10,234
15,10,235
15,10,236
15,10,237
15,10,238
15,10,239
15,10,240
15,10,241
15,10,242
15,10,243
15,10,244
15,10,245
15,10,246
15,10,247
15,10,248
15,10,249
15,10,250
15,10,251
15,10,252
15,10,253
15,10,254
15,10,255
15,10,256
15,10,257
15,10,258
15,10,259
15,10,260
15,10,261
15,10,262
15,10,263
15,10,264
15,10,265
15,10,266
15,10,267
15,10,268
15,10,269
15,10,270
15,10,271
15,10,272
15,10,273
15,10,274
15,10,275
15,10,276
15,10,277
15,10,278
15,10,279
15,10,280
15,10,281
15,10,282
15,10,283
15,10,284
15,10,285
15,10,286
15,10,287
15,10,288
15,10,289
15,10,290
15,10,291
15,10,292
15,10,293
15,10,294
15,10,295
15,10,296
15,10,297
15,10,298
15,10,299
15,10,300
15,10,301
15,10,302
15,10,303
15,10,304
15,10,305
15,10,306
15,10,307
15,10,308
15,10,309
15,10,310
15,10,311
15,10,312
15,10,313
15,10,314
15,10,315
15,10,316
15,10,317
15,10,318
15,10,319
15,10,320
15,10,321
15,10,322
15,10,323
15,10,324
15,10,325
15,10,326
15,10,327
15,10,328
15,10,329
15,10,330
15,10,331
15,10,332
15,10,333
15,10,334
15,10,335
15,10,336
15,10,337
15,10,338
15,10,339
15,10,340
15,10,341
15,10,342
15,10,343
15,10,344
15,10,345
15,10,346
15,10,347
15,10,348
15,10,349
15,10,350
15,10,351
15,10,352
15,10,353
15,10,354
15,10,355
15,10,356
15,10,357
15,10,358
15,10,359
15,10,360
15,10,361
15,10,362
15,10,363
15,10,364
15,10,365
15,10,366
15,10,367
15,10,368
15,10,369
15,10,370
15,10,371
15,10,372
15,10,373
15,10,374
15,10,375
15,10,376
15,10,377
15,10,378
15,10,379
15,10,380
15,10,381
15,10,382
15,10,383
15,10,384
15,10,385
15,10,386
15,10,387
15,10,388
15,10,389
15,10,390
15,10,391
15,10,392
15,10,393
15,10,394
15,10,395
15,10,396
15,10,397
15,10,398
15,10,399
15,10,400
15,10,401
15,10,402
15,10,403
15,10,404
15,10,405
15,10,406
15,10,407
15,10,408
15,10,409
15,10,410
15,10,411
15,10,412
15,10,413
15,10,414
15,10,415
15,10,416
15,10,417
15,10,418
15,10,419
15,10,420
15,10,421
15,10,422
15,10,423
15,10,424
15,10,425
15,10,426
15,10,427
15,10,428
15,10,429
15,10,430
15,10,431
15,10,432
15,10,433
15,10,434
15,10,435
15,10,436
15,10,437
15,10,438
15,10,439
15,10,440
15,10,441
15,10,442
15,10,443
15,10,444
15,10,445
15,10,446
15,10,447
15,10,448
15,10,449
15,10,450
15,10,451
15,10,452
15,10,453
15,10,454
15,10,455
15,10,456
15,10,457
15,10,458
15,10,459
15,10,460
15,10,461
15,10,462
15,10,463
15,10,464
15,10,465
15,10,466
15,10,467
15,10,468
15,10,469
15,10,470
15,10,471
15,10,472
15,10,473
15,10,474
15,10,475
15,10,476
15,10,477
15,10,478
15,10,479
15,10,480
15,10,481
15,10,482
15,10,483
15,10,484
15,10,485
15,10,486
15,10,487
15,10,488
15,10,489
15,10,490
15,10,491
15,10,492
15,10,493
15,10,494
15,10,495
15,10,496
15,10,497
15,10,498
15,10,499
15,10,500
2,5,1
2,5.20703125,2
2,5.466796875,3
2,5.76171875,4
2,6.145507812,5
2,6.53125,6
2,6.768554687,7
2,6.862304688,8
2,6.927734375,9
2,6.952148438,10
2,6.969726562,11
2,7.01953125,12
2,7.072265625,13
2,7.142578125,14
2,7.201171875,15
2,7.262695312,16
2,7.3359375,17
2,7.407226563,18
2,7.491210937,19
2,7.524414063,20
2,7.5625,21
2,7.665039063,22
2,7.70703125,23
2,7.756835937,24
2,7.831054687,25
2,7.905273438,26
2,7.92578125,27
2,7.91796875,28
2,7.961914062,29
2,7.981445312,30
2,8.014648437,31
2,8.0546875,32
2,8.052734375,33
2,8.02734375,34
2,8.041992188,35
2,8.072265625,36
2,8.083007812,37
2,8.091796875,38
2,8.173828125,39
2,8.147460937,40
2,8.196289062,41
2,8.240234375,42
2,8.276367187,43
2,8.251953125,44
2,8.29296875,45
2,8.296875,46
2,8.297851562,47
2,8.296875,48
2,8.342773437,49
2,8.322265625,50
2,8.34375,51
2,8.334960938,52
2,8.348632812,53
2,8.375,54
2,8.375976563,55
2,8.453125,56
2,8.459960938,57
2,8.436523438,58
2,8.498046875,59
2,8.530273438,60
2,8.529296875,61
2,8.583984375,62
2,8.580078125,63
2,8.545898438,64
2,8.513671875,65
2,8.546875,66
2,8.564453125,67
2,8.559570313,68
2,8.556640625,69
2,8.584960937,70
2,8.564453125,71
2,8.540039063,72
2,8.536132812,73
2,8.575195313,74
2,8.545898438,75
2,8.529296875,76
2,8.534179688,77
2,8.5,78
2,8.541992187,79
2,8.50390625,80
2,8.541992187,81
2,8.546875,82
2,8.537109375,83
2,8.500976563,84
2,8.48828125,85
2,8.446289063,86
2,8.48828125,87
2,8.521484375,88
2,8.530273437,89
2,8.548828125,90
2,8.604492187,91
2,8.581054688,92
2,8.576171875,93
2,8.576171875,94
2,8.592773438,95
2,8.608398437,96
2,8.608398438,97
2,8.610351562,98
2,8.655273438,99
2,8.623046875,100
2,8.55859375,101
2,8.551757813,102
2,8.526367188,103
2,8.545898438,104
2,8.514648437,105
2,8.551757813,106
2,8.561523437,107
2,8.5625,108
2,8.578125,109
2,8.552734375,110
2,8.573242187,111
2,8.541992187,112
2,8.544921875,113
2,8.595703125,114
2,8.583984375,115
2,8.5625,116
2,8.547851563,117
2,8.559570312,118
2,8.543945313,119
2,8.529296875,120
2,8.52734375,121
2,8.543945313,122
2,8.532226562,123
2,8.526367187,124
2,8.500976562,125
2,8.543945312,126
2,8.549804688,127
2,8.502929688,128
2,8.517578125,129
2,8.509765625,130
2,8.5234375,131
2,8.495117188,132
2,8.481445313,133
2,8.491210938,134
2,8.530273438,135
2,8.540039062,136
2,8.440429687,137
2,8.462890625,138
2,8.491210938,139
2,8.439453125,140
2,8.446289063,141
2,8.455078125,142
2,8.420898438,143
2,8.384765625,144
2,8.4375,145
2,8.428710937,146
2,8.416015625,147
2,8.4140625,148
2,8.420898437,149
2,8.408203125,150
2,8.431640625,151
2,8.43359375,152
2,8.389648437,153
2,8.440429687,154
2,8.430664062,155
2,8.374023438,156
2,8.3828125,157
2,8.354492188,158
2,8.310546875,159
2,8.313476563,160
2,8.326171875,161
2,8.3359375,162
2,8.357421875,163
2,8.368164063,164
2,8.369140625,165
2,8.401367188,166
2,8.356445313,167
2,8.33984375,168
2,8.317382813,169
2,8.358398438,170
2,8.357421875,171
2,8.345703125,172
2,8.342773437,173
2,8.325195313,174
2,8.329101562,175
2,8.33984375,176
2,8.353515625,177
2,8.359375,178
2,8.345703125,179
2,8.297851563,180
2,8.290039063,181
2,8.239257813,182
2,8.19921875,183
2,8.223632812,184
2,8.19140625,185
2,8.200195312,186
2,8.234375,187
2,8.239257812,188
2,8.24609375,189
2,8.22265625,190
2,8.30078125,191
2,8.303710937,192
2,8.31640625,193
2,8.317382812,194
2,8.283203125,195
2,8.298828125,196
2,8.267578125,197
2,8.291015625,198
2,8.268554688,199
2,8.26953125,200
2,8.237304688,201
2,8.24609375,202
2,8.235351563,203
2,8.240234375,204
2,8.23046875,205
2,8.211914063,206
2,8.205078125,207
2,8.231445312,208
2,8.227539062,209
2,8.180664063,210
2,8.149414063,211
2,8.1484375,212
2,8.115234375,213
2,8.125,214
2,8.16796875,215
2,8.202148437,216
2,8.232421875,217
2,8.232421875,218
2,8.239257813,219
2,8.213867187,220
2,8.170898437,221
2,8.138671875,222
2,8.131835938,223
2,8.107421875,224
2,8.091796875,225
2,8.150390625,226
2,8.149414063,227
2,8.146484375,228
2,8.200195312,229
2,8.188476562,230
2,8.201171875,231
2,8.205078125,232
2,8.231445312,233
2,8.231445312,234
2,8.208984375,235
2,8.209960938,236
2,8.208007813,237
2,8.181640625,238
2,8.219726563,239
2,8.192382813,240
2,8.158203125,241
2,8.1484375,242
2,8.094726562,243
2,8.102539063,244
2,8.126953125,245
2,8.109375,246
2,8.11328125,247
2,8.13671875,248
2,8.1484375,249
2,8.126953125,250
2,8.102539063,251
2,8.106445312,252
2,8.1328125,253
2,8.094726563,254
2,8.08203125,255
2,8.1328125,256
2,8.126953125,257
2,8.083007812,258
2,8.020507812,259
2,8.0859375,260
2,8.056640625,261
2,8.075195313,262
2,8.033203125,263
2,8.053710937,264
2,8.021484375,265
2,8.0390625,266
2,8.046875,267
2,8.063476563,268
2,8.038085937,269
2,8.018554687,270
2,7.9921875,271
2,8.053710937,272
2,8.110351563,273
2,8.094726562,274
2,8.100585938,275
2,8.073242187,276
2,8.059570312,277
2,8.025390625,278
2,8.047851563,279
2,8.079101563,280
2,8.069335937,281
2,8.067382812,282
2,8.05078125,283
2,8.041015625,284
2,8.028320312,285
2,8.064453125,286
2,8.067382813,287
2,8.094726563,288
2,8.114257812,289
2,8.107421875,290
2,8.125976563,291
2,8.124023438,292
2,8.10546875,293
2,8.09375,294
2,8.125976563,295
2,8.083984375,296
2,8.091796875,297
2,8.071289063,298
2,8.068359375,299
2,8.036132812,300
2,8.071289062,301
2,8.08984375,302
2,8.028320312,303
2,8.043945313,304
2,8.037109375,305
2,8.012695312,306
2,8.049804687,307
2,8.029296875,308
2,8.046875,309
2,8.088867187,310
2,8.1015625,311
2,8.12109375,312
2,8.10546875,313
2,8.102539063,314
2,8.091796875,315
2,8.064453125,316
2,7.9921875,317
2,8.010742188,318
2,7.995117188,319
2,8.015625,320
2,8.025390625,321
2,8.006835937,322
2,7.98828125,323
2,7.952148438,324
2,7.950195312,325
2,7.967773437,326
2,7.977539062,327
2,8.016601562,328
2,7.99609375,329
2,8.040039062,330
2,8.020507812,331
2,7.9609375,332
2,7.993164063,333
2,7.953125,334
2,7.971679687,335
2,7.938476562,336
2,7.938476563,337
2,7.918945312,338
2,7.9375,339
2,7.978515625,340
2,7.985351563,341
2,8.065429688,342
2,8.038085937,343
2,8.017578125,344
2,7.979492187,345
2,7.981445312,346
2,7.984375,347
2,7.959960938,348
2,7.974609375,349
2,7.938476562,350
2,7.916015625,351
2,7.91796875,352
2,7.95703125,353
2,8.008789062,354
2,8.01171875,355
2,8.014648437,356
2,8.028320313,357
2,8.014648438,358
2,8.040039062,359
2,8.021484375,360
2,8.029296875,361
2,8.015625,362
2,8.056640625,363
2,8.11328125,364
2,8.11328125,365
2,8.129882813,366
2,8.114257812,367
2,8.1328125,368
2,8.125976562,369
2,8.155273437,370
2,8.158203125,371
2,8.133789063,372
2,8.088867188,373
2,8.049804687,374
2,8.029296875,375
2,8.012695313,376
2,8.012695312,377
2,7.986328125,378
2,7.94140625,379
2,7.973632813,380
2,7.963867188,381
2,7.983398438,382
2,8.025390625,383
2,8.017578125,384
2,8.051757813,385
2,8.068359375,386
2,8.025390625,387
2,8.033203125,388
2,8.080078125,389
2,8.086914062,390
2,8.108398438,391
2,8.135742188,392
2,8.168945312,393
2,8.131835938,394
2,8.135742188,395
2,8.133789063,396
2,8.15625,397
2,8.185546875,398
2,8.169921875,399
2,8.141601563,400
2,8.108398438,401
2,8.124023437,402
2,8.0546875,403
2,7.997070313,404
2,8.009765625,405
2,8.048828125,406
2,8.04296875,407
2,8.0078125,408
2,8.053710938,409
2,7.9921875,410
2,7.986328125,411
2,7.997070312,412
2,8.00390625,413
2,7.979492188,414
2,7.994140625,415
2,7.986328125,416
2,8.044921875,417
2,8.0078125,418
2,7.97265625,419
2,7.993164062,420
2,8.025390625,421
2,8.002929688,422
2,8.024414063,423
2,7.967773438,424
2,7.982421875,425
2,7.934570313,426
2,7.912109375,427
2,7.91015625,428
2,7.938476562,429
2,7.911132813,430
2,7.912109375,431
2,7.922851563,432
2,7.872070313,433
2,7.901367187,434
2,7.907226563,435
2,7.901367187,436
2,7.845703125,437
2,7.81640625,438
2,7.817382813,439
2,7.794921875,440
2,7.841796875,441
2,7.872070312,442
2,7.87109375,443
2,7.874023437,444
2,7.879882813,445
2,7.858398438,446
2,7.83984375,447
2,7.883789063,448
2,7.897460937,449
2,7.866210937,450
2,7.815429687,451
2,7.852539063,452
2,7.827148438,453
2,7.831054688,454
2,7.818359375,455
2,7.904296875,456
2,7.884765625,457
2,7.93359375,458
2,7.928710937,459
2,7.943359375,460
2,7.94921875,461
2,8.002929688,462
2,7.989257813,463
2,8.04296875,464
2,8.030273438,465
2,8.024414062,466
2,8.0234375,467
2,7.991210938,468
2,7.905273438,469
2,7.880859375,470
2,7.891601562,471
2,7.875,472
2,7.888671875,473
2,7.892578125,474
2,7.8984375,475
2,7.888671875,476
2,7.896484375,477
2,7.930664063,478
2,7.951171875,479
2,7.931640625,480
2,7.916992188,481
2,7.920898437,482
2,7.891601563,483
2,7.829101563,484
2,7.836914063,485
2,7.831054688,486
2,7.837890625,487
2,7.821289063,488
2,7.813476563,489
2,7.834960938,490
2,7.850585938,491
2,7.866210937,492
2,7.916015625,493
2,7.963867188,494
2,7.95703125,495
2,7.963867188,496
2,8.021484375,497
2,7.984375,498
2,7.966796875,499
2,7.984375,500
3,5,1
3,4,2
3,3.58984375,3
3,3.345703125,4
3,3.162109375,5
3,3.149414063,6
3,3.12890625,7
3,3.155273437,8
3,3.118164063,9
3,3.168945313,10
3,3.233398438,11
3,3.368164062,12
3,3.501953125,13
3,3.63671875,14
3,3.811523438,15
3,3.9453125,16
3,4.096679688,17
3,4.193359375,18
3,4.265625,19
3,4.313476562,20
3,4.44140625,21
3,4.495117188,22
3,4.602539062,23
3,4.733398437,24
3,4.747070312,25
3,4.883789063,26
3,4.923828125,27
3,4.971679687,28
3,5.052734375,29
3,5.118164062,30
3,5.159179688,31
3,5.220703125,32
3,5.2734375,33
3,5.293945312,34
3,5.2734375,35
3,5.362304687,36
3,5.375976563,37
3,5.381835937,38
3,5.405273437,39
3,5.399414063,40
3,5.427734375,41
3,5.40234375,42
3,5.419921875,43
3,5.424804687,44
3,5.4140625,45
3,5.415039063,46
3,5.448242187,47
3,5.466796875,48
3,5.436523438,49
3,5.514648437,50
3,5.495117188,51
3,5.4765625,52
3,5.446289062,53
3,5.452148438,54
3,5.430664063,55
3,5.451171875,56
3,5.458984375,57
3,5.474609375,58
3,5.44921875,59
3,5.446289063,60
3,5.48046875,61
3,5.4453125,62
3,5.420898438,63
3,5.454101563,64
3,5.426757812,65
3,5.428710937,66
3,5.444335937,67
3,5.461914063,68
3,5.439453125,69
3,5.391601563,70
3,5.357421875,71
3,5.34375,72
3,5.354492187,73
3,5.360351563,74
3,5.375,75
3,5.338867187,76
3,5.340820312,77
3,5.350585937,78
3,5.354492188,79
3,5.3125,80
3,5.27734375,81
3,5.276367187,82
3,5.225585937,83
3,5.229492188,84
3,5.278320313,85
3,5.254882812,86
3,5.234375,87
3,5.262695312,88
3,5.250976563,89
3,5.248046875,90
3,5.259765625,91
3,5.237304688,92
3,5.182617187,93
3,5.209960937,94
3,5.212890625,95
3,5.23046875,96
3,5.206054687,97
3,5.200195313,98
3,5.172851562,99
3,5.19140625,100
3,5.206054688,101
3,5.188476562,102
3,5.18359375,103
3,5.149414063,104
3,5.166992188,105
3,5.166992187,106
3,5.124023438,107
3,5.129882813,108
3,5.111328125,109
3,5.0859375,110
3,5.072265625,111
3,5.010742187,112
3,5.0390625,113
3,5.025390625,114
3,5.01171875,115
3,4.974609375,116
3,4.954101562,117
3,4.916015625,118
3,4.932617187,119
3,4.921875,120
3,4.909179687,121
3,4.928710937,122
3,4.909179688,123
3,4.931640625,124
3,4.868164063,125
3,4.868164062,126
3,4.84765625,127
3,4.828125,128
3,4.834960938,129
3,4.802734375,130
3,4.850585938,131
3,4.833984375,132
3,4.811523438,133
3,4.811523437,134
3,4.791015625,135
3,4.77734375,136
3,4.780273438,137
3,4.780273437,138
3,4.768554687,139
3,4.807617188,140
3,4.787109375,141
3,4.806640625,142
3,4.796875,143
3,4.78515625,144
3,4.740234375,145
3,4.715820312,146
3,4.729492187,147
3,4.734375,148
3,4.717773438,149
3,4.736328125,150
3,4.756835938,151
3,4.737304688,152
3,4.705078125,153
3,4.711914063,154
3,4.696289062,155
3,4.678710937,156
3,4.670898438,157
3,4.708007813,158
3,4.68359375,159
3,4.6328125,160
3,4.630859375,161
3,4.590820312,162
3,4.575195312,163
3,4.59375,164
3,4.55078125,165
3,4.53125,166
3,4.514648438,167
3,4.54296875,168
3,4.560546875,169
3,4.599609375,170
3,4.563476563,171
3,4.522460937,172
3,4.518554687,173
3,4.51171875,174
3,4.494140625,175
3,4.471679687,176
3,4.46484375,177
3,4.4765625,178
3,4.509765625,179
3,4.498046875,180
3,4.5,181
3,4.53125,182
3,4.532226563,183
3,4.498046875,184
3,4.5078125,185
3,4.479492188,186
3,4.48046875,187
3,4.440429687,188
3,4.44140625,189
3,4.456054688,190
3,4.409179688,191
3,4.431640625,192
3,4.374023438,193
3,4.397460937,194
3,4.407226562,195
3,4.390625,196
3,4.374023437,197
3,4.390625,198
3,4.369140625,199
3,4.360351562,200
3,4.341796875,201
3,4.349609375,202
3,4.37109375,203
3,4.344726563,204
3,4.3359375,205
3,4.3046875,206
3,4.271484375,207
3,4.30078125,208
3,4.270507812,209
3,4.265625,210
3,4.252929688,211
3,4.244140625,212
3,4.223632813,213
3,4.220703125,214
3,4.240234375,215
3,4.258789062,216
3,4.243164062,217
3,4.18359375,218
3,4.18359375,219
3,4.182617188,220
3,4.173828125,221
3,4.166992188,222
3,4.153320312,223
3,4.154296875,224
3,4.1328125,225
3,4.1328125,226
3,4.098632813,227
3,4.123046875,228
3,4.13671875,229
3,4.140625,230
3,4.137695313,231
3,4.091796875,232
3,4.09765625,233
3,4.086914063,234
3,4.071289063,235
3,4.068359375,236
3,4.05859375,237
3,4.081054687,238
3,4.055664062,239
3,4.084960938,240
3,4.052734375,241
3,4.072265625,242
3,4.034179687,243
3,4.022460938,244
3,4.034179687,245
3,4.056640625,246
3,4.03515625,247
3,4.002929687,248
3,4.001953125,249
3,3.985351562,250
3,3.9609375,251
3,3.942382813,252
3,3.97265625,253
3,3.9921875,254
3,3.942382812,255
3,3.9765625,256
3,3.926757813,257
3,3.927734375,258
3,3.938476563,259
3,3.909179687,260
3,3.891601562,261
3,3.8984375,262
3,3.916992188,263
3,3.915039063,264
3,3.908203125,265
3,3.8984375,266
3,3.8828125,267
3,3.8984375,268
3,3.891601563,269
3,3.890625,270
3,3.859375,271
3,3.845703125,272
3,3.897460938,273
3,3.888671875,274
3,3.857421875,275
3,3.866210938,276
3,3.857421875,277
3,3.861328125,278
3,3.858398437,279
3,3.88671875,280
3,3.869140625,281
3,3.848632812,282
3,3.827148438,283
3,3.827148437,284
3,3.8046875,285
3,3.828125,286
3,3.82421875,287
3,3.80078125,288
3,3.791992187,289
3,3.787109375,290
3,3.787109375,291
3,3.7890625,292
3,3.775390625,293
3,3.758789063,294
3,3.766601562,295
3,3.76171875,296
3,3.771484375,297
3,3.752929687,298
3,3.76171875,299
3,3.75,300
3,3.749023437,301
3,3.740234375,302
3,3.734375,303
3,3.736328125,304
3,3.719726563,305
3,3.71875,306
3,3.705078125,307
3,3.727539063,308
3,3.69921875,309
3,3.685546875,310
3,3.677734375,311
3,3.661132812,312
3,3.65234375,313
3,3.661132813,314
3,3.65234375,315
3,3.634765625,316
3,3.64453125,317
3,3.646484375,318
3,3.657226563,319
3,3.650390625,320
3,3.649414063,321
3,3.649414062,322
3,3.6171875,323
3,3.65234375,324
3,3.622070312,325
3,3.609375,326
3,3.59375,327
3,3.6015625,328
3,3.551757813,329
3,3.5703125,330
3,3.596679687,331
3,3.57421875,332
3,3.543945313,333
3,3.560546875,334
3,3.584960937,335
3,3.559570313,336
3,3.540039063,337
3,3.526367188,338
3,3.517578125,339
3,3.551757813,340
3,3.538085937,341
3,3.525390625,342
3,3.532226562,343
3,3.512695313,344
3,3.501953125,345
3,3.513671875,346
3,3.48046875,347
3,3.46875,348
3,3.474609375,349
3,3.486328125,350
3,3.48046875,351
3,3.48828125,352
3,3.495117187,353
3,3.477539062,354
3,3.459960937,355
3,3.497070313,356
3,3.48828125,357
3,3.479492188,358
3,3.47265625,359
3,3.461914062,360
3,3.450195312,361
3,3.443359375,362
3,3.4609375,363
3,3.458007812,364
3,3.4375,365
3,3.440429687,366
3,3.4375,367
3,3.415039063,368
3,3.415039063,369
3,3.381835938,370
3,3.393554687,371
3,3.389648438,372
3,3.397460937,373
3,3.353515625,374
3,3.373046875,375
3,3.364257813,376
3,3.34765625,377
3,3.32421875,378
3,3.333984375,379
3,3.30078125,380
3,3.337890625,381
3,3.340820313,382
3,3.328125,383
3,3.328125,384
3,3.30859375,385
3,3.309570313,386
3,3.314453125,387
3,3.30078125,388
3,3.284179687,389
3,3.262695313,390
3,3.265625,391
3,3.30078125,392
3,3.279296875,393
3,3.278320312,394
3,3.294921875,395
3,3.30078125,396
3,3.290039063,397
3,3.2890625,398
3,3.29296875,399
3,3.28515625,400
3,3.272460938,401
3,3.258789063,402
3,3.26171875,403
3,3.244140625,404
3,3.266601563,405
3,3.259765625,406
3,3.2421875,407
3,3.244140625,408
3,3.2421875,409
3,3.245117187,410
3,3.235351562,411
3,3.216796875,412
3,3.220703125,413
3,3.176757813,414
3,3.204101563,415
3,3.19921875,416
3,3.206054688,417
3,3.190429687,418
3,3.1875,419
3,3.17578125,420
3,3.151367188,421
3,3.146484375,422
3,3.146484375,423
3,3.1640625,424
3,3.146484375,425
3,3.130859375,426
3,3.143554688,427
3,3.118164063,428
3,3.147460938,429
3,3.11328125,430
3,3.1015625,431
3,3.112304687,432
3,3.115234375,433
3,3.119140625,434
3,3.118164062,435
